City,Zip Code,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Score,CLTV,Churn Reason,Monthly Charges Band,Tenure Years,Churn Risk,Customer Value
Modesto,95355,Female,Yes,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,1131.2,Yes,71,3172,Competitor made better offer,New Contract,< 1 Year,High Risk,Low Value
Modesto,95356,Male,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,81.25,585.95,Yes,72,3812,Price too high,60 - 90,< 1 Year,High Risk,Medium Value
Modesto,95358,Male,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.95,19.95,Yes,76,4860,Product dissatisfaction,0 - 30,< 1 Year,High Risk,Medium Value
Pinecrest,95364,Male,No,Yes,No,23,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.25,2186.4,Yes,76,5338,Service dissatisfaction,New Contract,1 - 2 Years,High Risk,High Value
Riverbank,95367,Female,No,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,80.45,3201.55,Yes,85,2224,Lack of self-service on Website,60 - 90,3 - 4 Years,High Risk,Low Value
Soulsbyville,95372,Male,No,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.35,661.25,Yes,93,4533,Network reliability,60 - 90,< 1 Year,High Risk,Medium Value
Stevinson,95374,Female,No,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.75,1111.85,Yes,65,2813,Limited range of services,60 - 90,1 - 2 Years,High Risk,Low Value
Turlock,95380,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3046.15,Yes,100,4664,Lack of affordable download/upload speed,100 plus,2 - 3 Years,High Risk,Medium Value
Turlock,95382,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,91,5796,Long distance charges,60 - 90,< 1 Year,High Risk,High Value
Vernalis,95385,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.8,272.2,Yes,89,5641,Extra data charges,60 - 90,< 1 Year,High Risk,High Value
Waterford,95386,Male,No,Yes,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,79.7,5293.4,Yes,77,6289,Price too high,60 - 90,5 Years + ,High Risk,High Value
Winton,95388,Female,Yes,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,50.55,50.55,Yes,95,3357,Product dissatisfaction,30 - 60 ,< 1 Year,High Risk,Low Value
Santa Rosa,95403,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,Yes,91,4273,Service dissatisfaction,60 - 90,< 1 Year,High Risk,Medium Value
Santa Rosa,95405,Female,No,Yes,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,916.9,Yes,84,4154,Lack of self-service on Website,60 - 90,1 - 2 Years,High Risk,Medium Value
Santa Rosa,95409,Female,No,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,84.3,1855.65,Yes,85,5313,Network reliability,60 - 90,1 - 2 Years,High Risk,High Value
Clearlake Oaks,95423,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,71,2299,Don't know,60 - 90,< 1 Year,High Risk,Low Value
Cobb,95426,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,Yes,80,5172,Competitor had better devices,60 - 90,2 - 3 Years,High Risk,High Value
Eldridge,95431,Female,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.05,830.7,Yes,76,3740,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Medium Value
Elk,95432,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20,20,Yes,83,3657,Competitor offered more data,0 - 30,< 1 Year,High Risk,Medium Value
Glen Ellen,95442,Female,No,No,No,22,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.8,1054.6,Yes,100,2270,Competitor made better offer,30 - 60 ,1 - 2 Years,High Risk,Low Value
Mendocino,95460,Female,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.05,85.05,Yes,96,2975,Competitor had better devices,60 - 90,< 1 Year,High Risk,Low Value
Redwood Valley,95470,Female,No,Yes,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.8,2110.15,Yes,100,3123,Competitor had better devices,100 plus,1 - 2 Years,High Risk,Low Value
Sonoma,95476,Female,No,No,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,547.65,Yes,87,3722,Competitor offered higher download speeds,New Contract,< 1 Year,High Risk,Medium Value
Mckinleyville,95519,Male,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),117.8,8684.8,Yes,100,4432,Competitor offered higher download speeds,100 plus,5 Years + ,High Risk,Medium Value
Blue Lake,95525,Female,Yes,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.5,4370.25,Yes,78,5684,Competitor offered higher download speeds,60 - 90,4 - 5 Years,High Risk,High Value
Fields Landing,95537,Male,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.65,251.75,Yes,87,5036,Competitor offered more data,60 - 90,< 1 Year,High Risk,High Value
Hoopa,95546,Male,No,No,No,8,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,740.3,Yes,94,5811,Competitor offered more data,New Contract,< 1 Year,High Risk,High Value
Miranda,95553,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.5,452.7,Yes,73,2810,Competitor offered more data,New Contract,< 1 Year,High Risk,Low Value
Myers Flat,95554,Female,No,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.45,19.45,Yes,84,2865,Competitor made better offer,0 - 30,< 1 Year,High Risk,Low Value
Rio Dell,95562,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.55,166.3,Yes,77,4320,Competitor made better offer,60 - 90,< 1 Year,High Risk,Medium Value
Samoa,95564,Male,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70,70,Yes,85,2485,Price too high,60 - 90,< 1 Year,High Risk,Low Value
Smith River,95567,Male,No,Yes,No,65,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),74.8,4820.15,Yes,89,5207,Product dissatisfaction,60 - 90,5 Years + ,High Risk,High Value
Trinidad,95570,Female,No,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Yes,71,3185,Service dissatisfaction,100 plus,2 - 3 Years,High Risk,Low Value
Zenia,95595,Female,No,No,No,15,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,86.2,1270.2,Yes,90,5829,Lack of self-service on Website,60 - 90,1 - 2 Years,High Risk,High Value
Auburn,95602,Female,No,Yes,Yes,30,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),51.2,1561.5,Yes,79,4568,Network reliability,30 - 60 ,2 - 3 Years,High Risk,Medium Value
Clarksburg,95612,Female,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.5,31.55,Yes,82,2484,Limited range of services,0 - 30,< 1 Year,High Risk,Low Value
Davis,95616,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,321.75,Yes,78,2122,Lack of affordable download/upload speed,60 - 90,< 1 Year,High Risk,Low Value
Davis,95618,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),74.9,147.15,Yes,93,2078,Long distance charges,60 - 90,< 1 Year,High Risk,Low Value
Elverta,95626,Female,No,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,2387.75,Yes,74,2195,Extra data charges,100 plus,2 - 3 Years,High Risk,Low Value
Fair Oaks,95628,Female,Yes,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,102.8,2660.2,Yes,94,4969,Price too high,100 plus,2 - 3 Years,High Risk,Medium Value
Folsom,95630,Male,No,No,No,43,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,100,4211.55,Yes,93,4760,Product dissatisfaction,New Contract,3 - 4 Years,High Risk,Medium Value
Galt,95632,Male,No,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,990.9,Yes,69,4243,Service dissatisfaction,New Contract,< 1 Year,High Risk,Medium Value
Garden Valley,95633,Female,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.2,193.8,Yes,79,5299,Lack of self-service on Website,New Contract,< 1 Year,High Risk,High Value
Grizzly Flats,95636,Male,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.85,790.15,Yes,71,3723,Network reliability,60 - 90,< 1 Year,High Risk,Medium Value
Guinda,95637,Female,Yes,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),88.3,2467.75,Yes,96,2420,Don't know,60 - 90,2 - 3 Years,High Risk,Low Value
Hood,95639,Male,No,No,No,69,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.05,7262,Yes,100,4254,Attitude of service provider,100 plus,5 Years + ,High Risk,Medium Value
Jackson,95642,Male,No,Yes,No,22,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.7,1914.9,Yes,72,5615,Attitude of support person,New Contract,1 - 2 Years,High Risk,High Value
Loomis,95650,Female,Yes,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,Yes,85,4803,Attitude of support person,100 plus,4 - 5 Years,High Risk,Medium Value
Roseville,95661,Female,Yes,Yes,No,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.55,5265.1,Yes,94,4400,Attitude of support person,60 - 90,5 Years + ,High Risk,Medium Value
Pioneer,95666,Male,Yes,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.85,1772.25,Yes,65,3079,Attitude of service provider,60 - 90,2 - 3 Years,High Risk,Low Value
Plymouth,95669,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.45,44.45,Yes,65,4879,Attitude of service provider,30 - 60 ,< 1 Year,High Risk,Medium Value
Thornton,95686,Male,No,No,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.9,3067.2,Yes,69,2455,Attitude of service provider,60 - 90,3 - 4 Years,High Risk,Low Value
Vacaville,95688,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.25,20.25,Yes,89,2959,Attitude of support person,0 - 30,< 1 Year,High Risk,Low Value
Walnut Grove,95690,Male,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,Yes,66,5633,Deceased,60 - 90,< 1 Year,High Risk,High Value
Wheatland,95692,Male,No,No,No,1,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,62.05,62.05,Yes,86,2937,Moved,60 - 90,< 1 Year,High Risk,Low Value
Emigrant Gap,95715,Male,No,Yes,No,39,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80,3182.95,Yes,76,2704,Moved,60 - 90,3 - 4 Years,High Risk,Low Value
Meadow Vista,95722,Male,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,104.1,541.9,Yes,76,3131,Moved,100 plus,< 1 Year,High Risk,Low Value
Soda Springs,95728,Male,Yes,Yes,No,24,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),39.1,971.3,Yes,89,4591,Competitor had better devices,30 - 60 ,2 - 3 Years,High Risk,Medium Value
Elk Grove,95758,Male,No,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,162.45,Yes,80,5944,Don't know,60 - 90,< 1 Year,High Risk,High Value
Woodland,95776,Male,No,No,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,49.2,216.9,Yes,73,4336,Competitor offered more data,30 - 60 ,< 1 Year,High Risk,Medium Value
Sacramento,95815,Male,No,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.15,245.2,Yes,65,5671,Competitor made better offer,0 - 30,< 1 Year,High Risk,High Value
Sacramento,95817,Female,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.85,302.75,Yes,73,2961,Competitor had better devices,60 - 90,< 1 Year,High Risk,Low Value
Sacramento,95821,Male,No,No,No,1,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,60.1,60.1,Yes,88,5654,Competitor had better devices,60 - 90,< 1 Year,High Risk,High Value
Sacramento,95823,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.95,78.95,Yes,75,2038,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Low Value
Sacramento,95828,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.15,98.5,Yes,81,2699,Competitor offered higher download speeds,30 - 60 ,< 1 Year,High Risk,Low Value
Sacramento,95835,Female,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.4,244.65,Yes,97,2448,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,Low Value
Sacramento,95838,Male,No,No,No,44,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,53.95,2375.4,Yes,100,3051,Competitor offered more data,30 - 60 ,3 - 4 Years,High Risk,Low Value
Sacramento,95842,Female,No,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.3,2431.35,Yes,69,4811,Competitor offered more data,New Contract,2 - 3 Years,High Risk,Medium Value
Browns Valley,95918,Male,No,No,No,18,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.65,1451.9,Yes,95,3788,Competitor offered more data,60 - 90,1 - 2 Years,High Risk,Medium Value
Canyon Dam,95923,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,71.1,71.1,Yes,98,5824,Competitor made better offer,60 - 90,< 1 Year,High Risk,High Value
Chico,95928,Female,Yes,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,106.25,6979.8,Yes,69,5965,Competitor made better offer,100 plus,5 Years + ,High Risk,High Value
Crescent Mills,95934,Female,No,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.8,1021.8,Yes,78,4166,Price too high,0 - 30,4 - 5 Years,High Risk,Medium Value
Elk Creek,95939,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94,94,Yes,67,4176,Product dissatisfaction,New Contract,< 1 Year,High Risk,Medium Value
Grimes,95950,Female,Yes,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.85,1424.95,Yes,99,2668,Service dissatisfaction,60 - 90,1 - 2 Years,High Risk,Low Value
Hamilton City,95951,Female,No,No,No,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46,193.6,Yes,97,5246,Lack of self-service on Website,30 - 60 ,< 1 Year,High Risk,High Value
Live Oak,95953,Female,No,No,No,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,Yes,67,5515,Network reliability,60 - 90,< 1 Year,High Risk,High Value
Maxwell,95955,Female,No,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90,1993.8,Yes,95,4739,Limited range of services,New Contract,1 - 2 Years,High Risk,Medium Value
Meadow Valley,95956,Male,No,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),70.45,2597.6,Yes,82,5437,Lack of affordable download/upload speed,60 - 90,3 - 4 Years,High Risk,High Value
Olivehurst,95961,Male,No,No,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1052.35,Yes,66,6265,Long distance charges,0 - 30,4 - 5 Years,High Risk,High Value
Oroville,95966,Male,No,No,No,1,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,53.95,53.95,Yes,90,2771,Extra data charges,30 - 60 ,< 1 Year,High Risk,Low Value
Princeton,95970,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,829.55,Yes,72,5546,Price too high,100 plus,< 1 Year,High Risk,High Value
Quincy,95971,Female,No,No,No,16,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81,1312.15,Yes,83,2335,Product dissatisfaction,60 - 90,1 - 2 Years,High Risk,Low Value
Twain,95984,Female,No,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,69.8,Yes,96,2123,Service dissatisfaction,60 - 90,< 1 Year,High Risk,Low Value
Williams,95987,Male,Yes,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,73.75,545.15,Yes,84,5638,Lack of self-service on Website,60 - 90,< 1 Year,High Risk,High Value
Yuba City,95993,Male,Yes,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.55,494.05,Yes,79,4656,Network reliability,30 - 60 ,< 1 Year,High Risk,Medium Value
Anderson,96007,Female,Yes,No,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,2841.55,Yes,100,5859,Don't know,60 - 90,3 - 4 Years,High Risk,High Value
Bella Vista,96008,Female,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.9,486.85,Yes,92,5435,Don't know,New Contract,< 1 Year,High Risk,High Value
Big Bend,96011,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.4,204.7,Yes,67,2491,Don't know,60 - 90,< 1 Year,High Risk,Low Value
Castella,96017,Female,No,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,91.15,2995.45,Yes,83,5219,Poor expertise of online support,New Contract,2 - 3 Years,High Risk,High Value
Douglas City,96024,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.95,137.95,Yes,94,5390,Poor expertise of phone support,60 - 90,< 1 Year,High Risk,High Value
Fort Jones,96032,Female,No,Yes,No,37,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.5,3762,Yes,92,4233,Competitor had better devices,New Contract,3 - 4 Years,High Risk,Medium Value
Happy Camp,96039,Female,No,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.9,3233.6,Yes,82,2157,Competitor offered higher download speeds,60 - 90,3 - 4 Years,High Risk,Low Value
Hat Creek,96040,Female,Yes,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.45,5438.9,Yes,67,5915,Competitor offered more data,100 plus,4 - 5 Years,High Risk,High Value
Hayfork,96041,Male,No,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,1081.45,Yes,84,5035,Competitor made better offer,100 plus,< 1 Year,High Risk,High Value
Lewiston,96052,Male,Yes,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.4,221.9,Yes,85,5971,Competitor had better devices,0 - 30,< 1 Year,High Risk,High Value
Montague,96064,Male,No,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.65,74.9,Yes,99,4655,Competitor had better devices,30 - 60 ,< 1 Year,High Risk,Medium Value
Old Station,96071,Female,No,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,58.9,Yes,76,2088,Competitor offered higher download speeds,0 - 30,< 1 Year,High Risk,Low Value
Palo Cedro,96073,Female,No,No,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),84.05,333.55,Yes,95,5552,Competitor offered higher download speeds,60 - 90,< 1 Year,High Risk,High Value
Paskenta,96074,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,3171.15,Yes,86,4712,Competitor offered higher download speeds,60 - 90,3 - 4 Years,High Risk,Medium Value
Paynes Creek,96075,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,75,4692,Competitor offered more data,60 - 90,< 1 Year,High Risk,Medium Value
Red Bluff,96080,Female,No,No,No,5,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.8,455.5,Yes,73,5090,Competitor offered more data,New Contract,< 1 Year,High Risk,High Value
